Pokemon Id,Pokedex Number,Pokemon Name,Classification,Alternate Form Name,Original Pokemon ID,Legendary Type,Pokemon Height,Pokemon Weight,Primary Type,Secondary Type,Primary Ability,Primary Ability Description,Secondary Ability,Secondary Ability Description,Hidden Ability,Hidden Ability Description,Special Event Ability,Special Event Ability Description,Male Ratio,Female Ratio,Base Happiness,Game(s) of Origin,Health Stat,Attack Stat,Defense Stat,Special Attack Stat,Special Defense Stat,Speed Stat,Base Stat Total,Health EV,Attack EV,Defense EV,Special Attack EV,Special Defense EV,Speed EV,EV Yield Total,Catch Rate,Experience Growth,Experience Growth Total,Primary Egg Group,Secondary Egg Group,Egg Cycle Count,Pre-Evolution Pokemon Id,Evolution Details,Pokedex Entry
1657,950,"""Klawf""","""Ambush Pokémon""",NULL,NULL,NULL,1.3,79.0,"""Rock""",NULL,"""Anger Shell""","""When the Pokémon's HP drops to half or less, it gets angry. This lowers its Defense and Sp. Def stats but boosts its Attack, Sp. Atk, and Speed stats.""","""Shell Armor""","""A hard shell protects the Pokémon from critical hits.""","""Regenerator""","""Restores a little HP when withdrawn from battle.""",NULL,NULL,50,50,50,"""Scarlet""",70,100,115,35,55,75,450,0,0,2,0,0,0,2,120,"""Medium Fast""",1000000,"""Water 3""",NULL,35,NULL,NULL,"Klawf hangs upside-down from cliffs, waiting for prey. But Klawf can’t remain in this position for long because its blood rushes to its head."
1687,951,"""Capsakid""","""Spicy Pepper Pokémon""",NULL,NULL,NULL,0.3,3.0,"""Grass""",NULL,"""Chlorophyll""","""Boosts the Pokémon's Speed stat in harsh sunlight.""","""Insomnia""","""The Pokémon is suffering from insomnia and cannot fall asleep.""","""Klutz""","""The Pokémon can't use any held items.""",NULL,NULL,50,50,50,"""Scarlet""",50,62,40,62,40,50,304,0,1,0,0,0,0,1,190,"""Medium Fast""",1000000,"""Grass""",NULL,20,NULL,NULL,"The more sunlight this Pokémon bathes in, the more spicy chemicals are produced by its body, and thus the spicier its moves become."
1688,952,"""Scovillain""","""Spicy Pepper Pokémon""",NULL,NULL,NULL,0.9,15.0,"""Grass""","""Fire""","""Chlorophyll""","""Boosts the Pokémon's Speed stat in harsh sunlight.""","""Insomnia""","""The Pokémon is suffering from insomnia and cannot fall asleep.""","""Moody""","""Raises one stat sharply and lowers another every turn.""",NULL,NULL,50,50,50,"""Scarlet""",65,108,65,108,65,75,486,0,2,0,0,0,0,2,50,"""Medium Fast""",1000000,"""Grass""",NULL,20,1687,"""Fire Stone""",The red head converts spicy chemicals into fire energy and blasts the surrounding area with a super spicy stream of flame.
1700,953,"""Rellor""","""Rolling Pokémon""",NULL,NULL,NULL,0.2,1.0,"""Bug""",NULL,"""Compound Eyes""","""The Pokémon's compound eyes boost its accuracy.""",NULL,NULL,"""Shed Skin""","""The Pokémon may heal its own status conditions by shedding its skin.""",NULL,NULL,50,50,50,"""Scarlet""",41,50,60,31,58,30,270,0,0,1,0,0,0,1,190,"""Fast""",800000,"""Bug""",NULL,20,NULL,NULL,This Pokémon creates a mud ball by mixing sand and dirt with psychic energy. It treasures its mud ball more than its own life.
1701,954,"""Rabsca""","""Rolling Pokémon""",NULL,NULL,NULL,0.3,3.5,"""Bug""","""Psychic""","""Synchronize""","""The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.""",NULL,NULL,"""Telepathy""","""Anticipates an ally's attack and dodges it.""",NULL,NULL,50,50,50,"""Scarlet""",75,50,85,115,100,45,470,0,0,0,2,0,0,2,45,"""Fast""",800000,"""Bug""",NULL,20,1700,"""After Walking 1000 Steps using Let's Go""","The body that supports the ball barely moves. Therefore, it is thought that the true body of this Pokémon is actually inside the ball."
1716,955,"""Flittle""","""Frill Pokémon""",NULL,NULL,NULL,0.2,1.5,"""Psychic""",NULL,"""Anticipation""","""The Pokémon can sense an opposing Pokémon's dangerous moves.""","""Frisk""","""When it enters a battle, the Pokémon can check an opposing Pokémon's held item.""","""Speed Boost""","""Its Speed stat is boosted every turn.""",NULL,NULL,50,50,50,"""Scarlet""",30,35,30,55,30,75,255,0,0,0,0,0,1,1,120,"""Medium Slow""",1059860,"""Flying""",NULL,20,NULL,NULL,Flittle’s toes levitate about half an inch above the ground because of the psychic power emitted from the frills on the Pokémon’s belly.
1717,956,"""Espathra""","""Ostrich Pokémon""",NULL,NULL,NULL,1.9,90.0,"""Psychic""",NULL,"""Opportunist""","""If an opponent's stat is boosted, the Pokémon seizes the opportunity to boost the same stat for itself.""","""Frisk""","""When it enters a battle, the Pokémon can check an opposing Pokémon's held item.""","""Speed Boost""","""Its Speed stat is boosted every turn.""",NULL,NULL,50,50,50,"""Scarlet""",95,60,60,101,60,105,481,0,0,0,0,0,2,2,60,"""Medium Slow""",1059860,"""Flying""",NULL,20,1716,"""Level 35""","It immobilizes opponents by bathing them in psychic power from its large eyes. Despite its appearance, it has a vicious temperament."
1729,957,"""Tinkatink""","""Metalsmith Pokémon""",NULL,NULL,NULL,0.4,8.9,"""Fairy""","""Steel""","""Mold Breaker""","""Moves can be used on the target regardless of its Abilities.""","""Own Tempo""","""This Pokémon has its own tempo, and that prevents it from becoming confused.""","""Pickpocket""","""Steals an item from an attacker that made direct contact.""",NULL,NULL,0,100,50,"""Scarlet""",50,45,45,35,64,58,297,0,0,0,0,1,0,1,190,"""Medium Slow""",1059860,"""Fairy""",NULL,20,NULL,NULL,"It swings its handmade hammer around to protect itself, but the hammer is often stolen by Pokémon that eat metal."
1730,958,"""Tinkatuff""","""Hammer Pokémon""",NULL,NULL,NULL,0.7,59.1,"""Fairy""","""Steel""","""Mold Breaker""","""Moves can be used on the target regardless of its Abilities.""","""Own Tempo""","""This Pokémon has its own tempo, and that prevents it from becoming confused.""","""Pickpocket""","""Steals an item from an attacker that made direct contact.""",NULL,NULL,0,100,50,"""Scarlet""",65,55,55,45,82,78,380,0,0,0,0,2,0,2,90,"""Medium Slow""",1059860,"""Fairy""",NULL,20,1729,"""Level 24""","This Pokémon will attack groups of Pawniard and Bisharp, gathering metal from them in order to create a large and sturdy hammer."
1731,959,"""Tinkaton""","""Hammer Pokémon""",NULL,NULL,NULL,0.7,112.8,"""Fairy""","""Steel""","""Mold Breaker""","""Moves can be used on the target regardless of its Abilities.""","""Own Tempo""","""This Pokémon has its own tempo, and that prevents it from becoming confused.""","""Pickpocket""","""Steals an item from an attacker that made direct contact.""",NULL,NULL,0,100,50,"""Scarlet""",85,75,77,70,105,94,506,0,0,0,0,3,0,3,45,"""Medium Slow""",1059860,"""Fairy""",NULL,20,1730,"""Level 38""","This intelligent Pokémon has a very daring disposition. It knocks rocks into the sky with its hammer, aiming for flying Corviknight."
1660,960,"""Wiglett""","""Garden Eel Pokémon""",NULL,NULL,NULL,1.2,1.8,"""Water""",NULL,"""Gooey""","""Contact with the Pokémon lowers the attacker's Speed stat.""","""Rattled""","""Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.""","""Sand Veil""","""Boosts the Pokémon's evasiveness in a sandstorm.""",NULL,NULL,50,50,50,"""Scarlet""",10,55,25,35,25,95,245,0,0,0,0,0,1,1,255,"""Medium Fast""",1000000,"""Water 3""",NULL,20,NULL,NULL,This Pokémon can pick up the scent of a Veluza just over 65 feet away and will hide itself in the sand.
1704,961,"""Wugtrio""","""Garden Eel Pokémon""",NULL,NULL,NULL,1.2,5.4,"""Water""",NULL,"""Gooey""","""Contact with the Pokémon lowers the attacker's Speed stat.""","""Rattled""","""Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.""","""Sand Veil""","""Boosts the Pokémon's evasiveness in a sandstorm.""",NULL,NULL,50,50,50,"""Scarlet""",35,100,50,50,70,120,425,0,0,0,0,0,2,2,50,"""Medium Fast""",1000000,"""Water 3""",NULL,20,1660,"""Level 26""","It has a vicious temperament, contrary to what its appearance may suggest. It wraps its long bodies around prey, then drags the prey into its den."
1728,962,"""Bombirdier""","""Item Drop Pokémon""",NULL,NULL,NULL,1.5,42.9,"""Flying""","""Dark""","""Big Pecks""","""Protects the Pokémon from Defense-lowering effects.""","""Keen Eye""","""Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.""","""Rocky Payload""","""Powers up Rock-type moves.""",NULL,NULL,50,50,50,"""Scarlet""",70,103,85,60,85,82,485,0,2,0,0,0,0,2,25,"""Slow""",1250000,"""Flying""",NULL,35,NULL,NULL,"It gathers things up in an apron made from shed feathers added to the Pokémon’s chest feathers, then drops those things from high places for fun."
1693,963,"""Finizen""","""Dolphin Pokémon""",NULL,NULL,NULL,1.3,60.2,"""Water""",NULL,"""Water Veil""","""The Pokémon is covered with a water veil, which prevents the Pokémon from getting a burn.""",NULL,NULL,NULL,NULL,NULL,NULL,50,50,50,"""Scarlet""",70,45,40,45,40,75,315,0,0,0,0,0,1,1,200,"""Slow""",1250000,"""Field""","""Water 2""",40,NULL,NULL,It likes playing with others of its kind using the water ring on its tail. It uses ultrasonic waves to sense the emotions of other living creatures.
1694,964,"""Palafin""","""Dolphin Pokémon""",NULL,NULL,NULL,1.3,60.2,"""Water""",NULL,"""Zero to Hero""","""The Pokémon transforms into its Hero Form when it switches out.""",NULL,NULL,NULL,NULL,NULL,NULL,50,50,50,"""Scarlet""",100,70,72,53,62,100,457,2,0,0,0,0,0,2,45,"""Slow""",1250000,"""Field""","""Water 2""",40,1693,"""Level 38 while in a Union Circle group""",This Pokémon changes its appearance if it hears its allies calling for help. Palafin will never show anybody its moment of transformation.
1695,964,"""Palafin""","""Dolphin Pokémon""","""Hero""",1694,NULL,1.8,97.4,"""Water""",NULL,"""Zero to Hero""","""The Pokémon transforms into its Hero Form when it switches out.""",NULL,NULL,NULL,NULL,NULL,NULL,50,50,50,"""Scarlet""",100,160,97,106,87,100,650,2,0,0,0,0,0,2,45,"""Slow""",1250000,"""Field""","""Water 2""",40,NULL,NULL,This Pokémon changes its appearance if it hears its allies calling for help. Palafin will never show anybody its moment of transformation.
1718,965,"""Varoom""","""Single-Cyl Pokémon""",NULL,NULL,NULL,1.0,35.0,"""Steel""","""Poison""","""Overcoat""","""Protects the Pokémon from things like sand, hail, and powder.""",NULL,NULL,"""Slow Start""","""For five turns, the Pokémon's Attack and Speed stats are halved.""",NULL,NULL,50,50,50,"""Scarlet""",45,70,63,30,45,47,300,0,1,0,0,0,0,1,190,"""Medium Fast""",1000000,"""Mineral""",NULL,20,NULL,NULL,It is said that this Pokémon was born when an unknown poison Pokémon entered and inspirited an engine left at a scrap-processing factory.
1719,966,"""Revavroom""","""Multi-Cyl Pokémon""",NULL,NULL,NULL,1.8,120.0,"""Steel""","""Poison""","""Overcoat""","""Protects the Pokémon from things like sand, hail, and powder.""",NULL,NULL,"""Filter""","""Reduces the power of supereffective attacks taken.""",NULL,NULL,50,50,50,"""Scarlet""",80,119,90,54,67,90,500,0,2,0,0,0,0,2,75,"""Medium Fast""",1000000,"""Mineral""",NULL,20,1718,"""Level 40""",It creates a gas out of poison and minerals from rocks. It then detonates the gas in its cylinders—now numbering eight—to generate energy.
1655,967,"""Cyclizar""","""Mount Pokémon""",NULL,NULL,NULL,1.6,63.0,"""Dragon""","""Normal""","""Shed Skin""","""The Pokémon may heal its own status conditions by shedding its skin.""",NULL,NULL,"""Regenerator""","""Restores a little HP when withdrawn from battle.""",NULL,NULL,50,50,50,"""Scarlet""",70,95,65,85,65,121,501,0,0,0,0,0,2,2,190,"""Medium Slow""",1059860,"""Field""",NULL,30,NULL,NULL,"Apparently Cyclizar has been allowing people to ride on its back since ancient times. Depictions of this have been found in 10,000-year-old murals."
1722,968,"""Orthworm""","""Earthworm Pokémon""",NULL,NULL,NULL,2.5,310.0,"""Steel""",NULL,"""Earth Eater""","""If hit by a Ground-type move, the Pokémon has its HP restored instead of taking damage.""",NULL,NULL,"""Sand Veil""","""Boosts the Pokémon's evasiveness in a sandstorm.""",NULL,NULL,50,50,50,"""Scarlet""",70,85,145,60,55,65,480,0,0,2,0,0,0,2,25,"""Slow""",1250000,"""Field""",NULL,35,NULL,NULL,"When attacked, this Pokémon will wield the tendrils on its body like fists and pelt the opponent with a storm of punches."
1753,969,"""Glimmet""","""Ore Pokémon""",NULL,NULL,NULL,0.7,8.0,"""Rock""","""Poison""","""Toxic Debris""","""Scatters poison spikes at the feet of the opposing team when the Pokémon takes damage from physical moves.""",NULL,NULL,"""Corrosion""","""The Pokémon can poison the target even if it's a Steel or Poison type.""",NULL,NULL,50,50,50,"""Scarlet""",48,35,42,105,60,60,350,0,0,0,1,0,0,1,70,"""Medium Slow""",1059860,"""Mineral""",NULL,30,NULL,NULL,It absorbs nutrients from cave walls. The petals it wears are made of crystallized poison.
1754,970,"""Glimmora""","""Ore Pokémon""",NULL,NULL,NULL,1.5,45.0,"""Rock""","""Poison""","""Toxic Debris""","""Scatters poison spikes at the feet of the opposing team when the Pokémon takes damage from physical moves.""",NULL,NULL,"""Corrosion""","""The Pokémon can poison the target even if it's a Steel or Poison type.""",NULL,NULL,50,50,50,"""Scarlet""",83,55,90,130,81,86,525,0,0,0,2,0,0,2,25,"""Medium Slow""",1059860,"""Mineral""",NULL,30,1753,"""Level 35""","When this Pokémon detects danger, it will open up its crystalline petals and fire beams from its conical body."
1663,971,"""Greavard""","""Ghost Dog Pokémon""",NULL,NULL,NULL,0.6,35.0,"""Ghost""",NULL,"""Pickup""","""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""",NULL,NULL,"""Fluffy""","""Halves the damage taken from moves that make direct contact, but doubles that of Fire-type moves.""",NULL,NULL,50,50,50,"""Scarlet""",50,61,60,30,55,34,290,0,1,0,0,0,0,1,120,"""Medium Slow""",1059860,"""Field""",NULL,20,NULL,NULL,It is said that a dog Pokémon that died in the wild without ever interacting with a human was reborn as this Pokémon.
1709,972,"""Houndstone""","""Ghost Dog Pokémon""",NULL,NULL,NULL,2.0,15.0,"""Ghost""",NULL,"""Sand Rush""","""Boosts the Pokémon's Speed stat in a sandstorm.""",NULL,NULL,"""Fluffy""","""Halves the damage taken from moves that make direct contact, but doubles that of Fire-type moves.""",NULL,NULL,50,50,50,"""Scarlet""",72,101,100,50,97,68,488,0,2,0,0,0,0,2,60,"""Medium Slow""",1059860,"""Field""",NULL,20,1663,"""Level 30 At Night""","Houndstone spends most of its time sleeping in graveyards. Among all the dog Pokémon, this one is most loyal to its master."
1738,973,"""Flamigo""","""Synchronize Pokémon""",NULL,NULL,NULL,1.6,37.0,"""Flying""","""Fighting""","""Scrappy""","""The Pokémon can hit Ghost-type Pokémon with Normal- and Fighting-type moves.""","""Tangled Feet""","""Raises evasiveness if the Pokémon is confused.""","""Costar""","""When the Pokémon enters a battle, it copies an ally's stat changes.""",NULL,NULL,50,50,50,"""Scarlet""",82,115,74,75,64,90,500,0,2,0,0,0,0,2,100,"""Medium Slow""",1059860,"""Flying""",NULL,20,NULL,NULL,This Pokémon apparently ties the base of its neck into a knot so that energy stored in its belly does not escape from its beak.
1689,974,"""Cetoddle""","""Terra Whale Pokémon""",NULL,NULL,NULL,1.2,45.0,"""Ice""",NULL,"""Thick Fat""","""The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.""","""Snow Cloak""","""Boosts evasiveness in a hailstorm.""","""Sheer Force""","""Removes additional effects to increase the power of moves when attacking.""",NULL,NULL,50,50,50,"""Scarlet""",108,68,45,30,40,43,334,1,0,0,0,0,0,1,150,"""Medium Slow""",1059860,"""Field""",NULL,25,NULL,NULL,This species left the ocean and began living on land a very long time ago. It seems to be closely related to Wailmer.
1652,975,"""Cetitan""","""Terra Whale Pokémon""",NULL,NULL,NULL,4.5,700.0,"""Ice""",NULL,"""Thick Fat""","""The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.""","""Slush Rush""","""Boosts the Pokémon's Speed stat in a hailstorm.""","""Sheer Force""","""Removes additional effects to increase the power of moves when attacking.""",NULL,NULL,50,50,50,"""Scarlet""",170,113,65,45,55,73,521,2,0,0,0,0,0,2,50,"""Medium Slow""",1059860,"""Field""",NULL,25,1689,"""Ice Stone""","This Pokémon wanders around snowy, icy areas. It protects its body with powerful muscles and a thick layer of fat under its skin."
1707,976,"""Veluza""","""Jettison Pokémon""",NULL,NULL,NULL,2.5,90.0,"""Water""","""Psychic""","""Mold Breaker""","""Moves can be used on the target regardless of its Abilities.""",NULL,NULL,"""Sharpness""","""Powers up slicing moves.""",NULL,NULL,50,50,50,"""Scarlet""",90,102,73,78,65,70,478,0,2,0,0,0,0,2,100,"""Fast""",800000,"""Water 2""",NULL,20,NULL,NULL,"When Veluza discards unnecessary flesh, its mind becomes honed and its psychic power increases. The spare flesh has a mild but delicious flavor."
1705,977,"""Dondozo""","""Big Catfish Pokémon""",NULL,NULL,NULL,12.0,220.0,"""Water""",NULL,"""Unaware""","""When attacking, the Pokémon ignores the target Pokémon's stat changes.""","""Oblivious""","""The Pokémon is oblivious, and that keeps it from being infatuated or falling for taunts.""","""Water Veil""","""The Pokémon is covered with a water veil, which prevents the Pokémon from getting a burn.""",NULL,NULL,50,50,50,"""Scarlet""",150,100,115,65,65,35,530,3,0,0,0,0,0,3,25,"""Slow""",1250000,"""Water 2""",NULL,40,NULL,NULL,"This Pokémon is a glutton, but it’s bad at getting food. It teams up with a Tatsugiri to catch prey."
1706,978,"""Tatsugiri""","""Mimicry Pokémon""",NULL,NULL,NULL,0.3,8.0,"""Dragon""","""Water""","""Commander""","""When the Pokémon enters a battle, it goes inside the mouth of an ally Dondozo if one is on the field. The Pokémon then issues commands from there. Dondozo can no longer switch out. Dondozo's stats all raise by 2 stages.""",NULL,NULL,"""Storm Drain""","""Draws in all Water-type moves. Instead of being hit by Water-type moves, it boosts its Sp. Atk.""",NULL,NULL,50,50,50,"""Scarlet""",68,50,60,120,95,82,475,0,0,0,2,0,0,2,100,"""Medium Slow""",1059860,"""Water 2""",NULL,35,NULL,NULL,This is a small dragon Pokémon. It lives inside the mouth of Dondozo to protect itself from enemies on the outside.
